timestamp,direction,entry,sl,tp,rr,sl_pips,exit_timestamp,exit_reason,exit_price
2025-06-02 10:22:00,BUY,1.1425,1.14173,1.1434240000000002,1.2,7.7000000000015945,2025-06-02 10:30:00,SL,1.14173
2025-06-02 13:23:00,SELL,1.14176,1.14228,1.1411360000000004,1.2,5.199999999998539,2025-06-02 13:25:00,TP,1.1411360000000004
2025-06-02 17:34:00,SELL,1.14209,1.14265,1.1414180000000003,1.2,5.599999999998939,2025-06-02 18:29:00,SL,1.14265
2025-06-04 12:14:00,BUY,1.13804,1.13768,1.138472,1.2,3.5999999999991594,2025-06-04 12:15:00,TP,1.138472
2025-06-04 12:56:00,BUY,1.14088,1.14008,1.1418399999999997,1.2,7.999999999999119,2025-06-04 13:17:00,SL,1.14008
2025-06-04 13:51:00,SELL,1.1396,1.14046,1.1385679999999998,1.2,8.60000000000083,2025-06-04 14:00:00,SL,1.14046
2025-06-04 14:18:00,BUY,1.14194,1.14149,1.14248,1.2,4.500000000000615,2025-06-04 14:27:00,SL,1.14149
2025-06-04 15:03:00,BUY,1.14265,1.14213,1.1432739999999997,1.2,5.199999999998539,2025-06-04 15:09:00,SL,1.14213
2025-06-05 11:19:00,BUY,1.14203,1.14149,1.1426780000000003,1.2,5.40000000000207,2025-06-05 11:58:00,TP,1.1426780000000003
2025-06-05 15:41:00,SELL,1.14454,1.14502,1.1439639999999998,1.2,4.8000000000003595,2025-06-05 15:44:00,TP,1.1439639999999998
2025-06-05 18:34:00,SELL,1.14388,1.14445,1.143196,1.2,5.699999999999594,2025-06-05 18:47:00,TP,1.143196
2025-06-06 13:41:00,SELL,1.13882,1.1397,1.137764,1.2,8.799999999999919,2025-06-06 13:52:00,SL,1.1397
2025-06-06 16:53:00,BUY,1.13902,1.13852,1.1396199999999999,1.2,4.999999999999449,2025-06-06 17:01:00,SL,1.13852
2025-06-09 18:00:00,BUY,1.14209,1.14165,1.1426180000000001,1.2,4.3999999999999595,2025-06-09 18:23:00,TP,1.1426180000000001
2025-06-10 11:43:00,BUY,1.1428,1.14221,1.1435080000000002,1.2,5.9000000000009045,2025-06-10 12:02:00,TP,1.1435080000000002
2025-06-11 13:48:00,SELL,1.14608,1.14657,1.145492,1.2,4.900000000001015,2025-06-11 13:50:00,SL,1.14657
2025-06-11 16:11:00,BUY,1.1483,1.1479,1.1487800000000004,1.2,4.00000000000178,2025-06-11 16:26:00,TP,1.1487800000000004
2025-06-11 17:08:00,BUY,1.14931,1.14871,1.1500300000000003,1.2,6.00000000000156,2025-06-11 18:21:00,SL,1.14871
2025-06-11 18:56:00,SELL,1.14893,1.14937,1.148402,1.2,4.3999999999999595,2025-06-11 19:01:00,TP,1.148402
2025-06-13 13:27:00,SELL,1.15083,1.15133,1.15023,1.2,4.999999999999449,2025-06-13 13:30:00,TP,1.15023
2025-06-13 16:09:00,SELL,1.15567,1.15623,1.1549979999999997,1.2,5.60000000000116,2025-06-13 16:20:00,SL,1.15623
2025-06-16 11:59:00,SELL,1.15728,1.15776,1.1567040000000004,1.2,4.799999999998139,2025-06-16 12:19:00,SL,1.15776
2025-06-16 17:37:00,SELL,1.15749,1.15802,1.1568539999999998,1.2,5.300000000001415,2025-06-16 17:56:00,SL,1.15802
2025-06-17 13:46:00,BUY,1.15593,1.15534,1.1566379999999998,1.2,5.899999999998684,2025-06-17 14:08:00,SL,1.15534
2025-06-17 15:40:00,SELL,1.15266,1.15288,1.1523960000000002,1.2,2.1999999999988695,2025-06-17 15:41:00,SL,1.15288
2025-06-17 17:27:00,SELL,1.14969,1.14999,1.1493300000000002,1.2,2.9999999999996696,2025-06-17 17:29:00,SL,1.14999
2025-06-18 11:30:00,SELL,1.14942,1.15022,1.1484600000000003,1.2,7.999999999999119,2025-06-18 11:46:00,SL,1.15022
2025-06-18 13:06:00,SELL,1.15065,1.15099,1.150242,1.2,3.4000000000000696,2025-06-18 13:19:00,TP,1.150242
2025-06-18 14:39:00,SELL,1.15032,1.15073,1.149828,1.2,4.100000000000215,2025-06-18 14:47:00,TP,1.149828
2025-06-19 09:52:00,BUY,1.14732,1.14668,1.1480879999999998,1.2,6.399999999999739,2025-06-19 11:24:00,TP,1.1480879999999998
2025-06-19 12:09:00,BUY,1.14776,1.14728,1.1483359999999996,1.2,4.799999999998139,2025-06-19 12:12:00,SL,1.14728
2025-06-19 13:05:00,SELL,1.14782,1.14832,1.1472200000000001,1.2,4.999999999999449,2025-06-19 13:17:00,SL,1.14832
2025-06-19 14:54:00,SELL,1.14689,1.14733,1.1463619999999999,1.2,4.3999999999999595,2025-06-19 15:29:00,TP,1.1463619999999999
2025-06-19 17:04:00,SELL,1.1459,1.14632,1.1453959999999999,1.2,4.20000000000087,2025-06-19 17:13:00,SL,1.14632
2025-06-20 12:03:00,SELL,1.15194,1.15268,1.151052,1.2,7.399999999999629,2025-06-20 12:46:00,TP,1.151052
2025-06-20 15:29:00,BUY,1.15224,1.15186,1.1526959999999997,1.2,3.7999999999982492,2025-06-20 15:33:00,SL,1.15186
2025-06-23 11:10:00,SELL,1.14693,1.14752,1.1462219999999999,1.2,5.9000000000009045,2025-06-23 11:31:00,TP,1.1462219999999999
2025-06-23 12:09:00,BUY,1.14711,1.14665,1.1476620000000002,1.2,4.60000000000127,2025-06-23 12:20:00,SL,1.14665
2025-06-23 12:52:00,SELL,1.14652,1.14711,1.1458119999999998,1.2,5.9000000000009045,2025-06-23 13:04:00,SL,1.14711
2025-06-24 11:22:00,SELL,1.16058,1.16134,1.159668,1.2,7.600000000000939,2025-06-24 11:31:00,SL,1.16134
2025-06-24 16:51:00,SELL,1.16209,1.16305,1.1609380000000002,1.2,9.599999999998499,2025-06-24 17:23:00,SL,1.16305
2025-06-25 10:37:00,SELL,1.16046,1.16105,1.1597520000000001,1.2,5.899999999998684,2025-06-25 11:09:00,SL,1.16105
2025-06-26 13:02:00,BUY,1.17052,1.17026,1.1708319999999999,1.2,2.5999999999992696,2025-06-26 13:04:00,SL,1.17026
2025-06-26 15:26:00,BUY,1.1698,1.16916,1.1705679999999998,1.2,6.399999999999739,2025-06-26 15:34:00,TP,1.1705679999999998
2025-06-26 17:35:00,BUY,1.17228,1.17162,1.173072,1.2,6.599999999998829,2025-06-26 19:06:00,SL,1.17162
2025-06-30 10:46:00,SELL,1.17212,1.1725,1.171664,1.2,3.8000000000004697,2025-06-30 11:00:00,SL,1.1725
2025-06-30 15:33:00,BUY,1.1746,1.17411,1.1751880000000001,1.2,4.900000000001015,2025-06-30 15:42:00,TP,1.1751880000000001
2025-06-30 16:41:00,SELL,1.17548,1.17586,1.1750240000000003,1.2,3.7999999999982492,2025-06-30 16:46:00,SL,1.17586
2025-06-30 17:31:00,BUY,1.17662,1.17624,1.177076,1.2,3.8000000000004697,2025-06-30 17:33:00,SL,1.17624
2025-07-01 13:48:00,SELL,1.18021,1.181,1.1792619999999998,1.2,7.900000000000684,2025-07-01 13:49:00,SL,1.181
2025-07-02 12:15:00,SELL,1.17741,1.17761,1.17717,1.2,1.9999999999997797,2025-07-02 12:16:00,TP,1.17717
2025-07-02 18:19:00,BUY,1.17944,1.17893,1.180052,1.2,5.1000000000001044,2025-07-02 19:55:00,TP,1.180052
2025-07-04 11:04:00,BUY,1.1779,1.17747,1.178416,1.2,4.299999999999304,2025-07-04 11:43:00,SL,1.17747
2025-07-04 15:16:00,BUY,1.17781,1.1771,1.178662,1.2,7.099999999999884,2025-07-04 20:17:00,TIMEOUT,1.17772
2025-07-07 15:27:00,SELL,1.17368,1.17414,1.1731280000000002,1.2,4.599999999999049,2025-07-07 15:42:00,TP,1.1731280000000002
2025-07-07 16:12:00,SELL,1.17362,1.17388,1.1733080000000002,1.2,2.5999999999992696,2025-07-07 16:18:00,SL,1.17388
2025-07-08 11:32:00,SELL,1.17341,1.17418,1.1724860000000001,1.2,7.699999999999374,2025-07-08 11:54:00,TP,1.1724860000000001
2025-07-08 14:00:00,SELL,1.17057,1.17132,1.1696700000000004,1.2,7.499999999998064,2025-07-08 14:05:00,TP,1.1696700000000004
2025-07-08 14:45:00,SELL,1.1696,1.17049,1.168532,1.2,8.900000000000574,2025-07-08 15:17:00,SL,1.17049
2025-07-08 18:41:00,BUY,1.17223,1.17176,1.1727940000000003,1.2,4.700000000001925,2025-07-08 18:54:00,TP,1.1727940000000003
2025-07-09 09:16:00,BUY,1.17142,1.17089,1.1720559999999998,1.2,5.299999999999194,2025-07-09 09:34:00,SL,1.17089
2025-07-09 13:38:00,BUY,1.17132,1.1706,1.1721839999999997,1.2,7.199999999998319,2025-07-09 13:46:00,SL,1.1706
2025-07-09 18:02:00,BUY,1.17069,1.17035,1.171098,1.2,3.4000000000000696,2025-07-09 18:04:00,TP,1.171098
2025-07-10 14:04:00,SELL,1.16897,1.16959,1.1682260000000002,1.2,6.199999999998429,2025-07-10 14:09:00,TP,1.1682260000000002
2025-07-10 16:30:00,BUY,1.16857,1.16815,1.1690740000000002,1.2,4.20000000000087,2025-07-10 17:34:00,SL,1.16815
2025-07-11 09:38:00,SELL,1.16853,1.16889,1.168098,1.2,3.5999999999991594,2025-07-11 09:41:00,SL,1.16889
2025-07-11 16:23:00,BUY,1.16912,1.16868,1.169648,1.2,4.3999999999999595,2025-07-11 16:47:00,TP,1.169648
2025-07-11 18:26:00,SELL,1.16934,1.16963,1.1689920000000003,1.2,2.8999999999990145,2025-07-11 18:30:00,TP,1.1689920000000003
2025-07-11 18:31:00,SELL,1.16914,1.16968,1.168492,1.2,5.399999999999849,2025-07-11 20:20:00,TP,1.168492
2025-07-14 17:49:00,SELL,1.16632,1.1667,1.165864,1.2,3.8000000000004697,2025-07-14 18:30:00,SL,1.1667
2025-07-16 19:46:00,SELL,1.16331,1.16391,1.1625900000000002,1.2,5.999999999999339,2025-07-16 20:06:00,SL,1.16391
2025-07-16 20:59:00,BUY,1.16377,1.16346,1.164142,1.2,3.1000000000003247,2025-07-16 21:03:00,SL,1.16346
2025-07-17 16:37:00,BUY,1.15933,1.15874,1.160038,1.2,5.899999999998684,2025-07-17 16:39:00,SL,1.15874
2025-07-18 14:07:00,BUY,1.16639,1.16611,1.1667260000000002,1.2,2.80000000000058,2025-07-18 14:09:00,SL,1.16611
2025-07-18 18:27:00,SELL,1.16241,1.16296,1.1617499999999998,1.2,5.5000000000005045,2025-07-18 19:13:00,TP,1.1617499999999998
2025-07-21 10:00:00,BUY,1.16445,1.16376,1.165278,1.2,6.900000000000794,2025-07-21 10:11:00,SL,1.16376
2025-07-21 13:41:00,SELL,1.1662,1.16669,1.1656119999999999,1.2,4.900000000001015,2025-07-21 14:00:00,SL,1.16669
2025-07-21 16:15:00,BUY,1.16988,1.16899,1.170948,1.2,8.900000000000574,2025-07-21 17:22:00,SL,1.16899
2025-07-22 09:04:00,BUY,1.16993,1.16959,1.1703379999999999,1.2,3.4000000000000696,2025-07-22 09:34:00,SL,1.16959
2025-07-22 13:19:00,SELL,1.16834,1.16888,1.167692,1.2,5.399999999999849,2025-07-22 13:22:00,SL,1.16888
2025-07-22 14:04:00,BUY,1.16971,1.16916,1.1703700000000001,1.2,5.5000000000005045,2025-07-22 14:07:00,SL,1.16916
2025-07-23 12:04:00,SELL,1.17287,1.17319,1.1724860000000001,1.2,3.1999999999987594,2025-07-23 12:19:00,SL,1.17319
2025-07-24 11:38:00,SELL,1.1747,1.17522,1.1740760000000003,1.2,5.199999999998539,2025-07-24 11:49:00,SL,1.17522
2025-07-24 15:45:00,SELL,1.1769,1.17711,1.176648,1.2,2.100000000000435,2025-07-24 15:46:00,SL,1.17711
2025-07-25 12:02:00,SELL,1.172,1.17262,1.1712559999999999,1.2,6.200000000000649,2025-07-25 12:25:00,SL,1.17262
2025-07-25 12:30:00,BUY,1.17227,1.1717,1.1729539999999998,1.2,5.699999999999594,2025-07-25 12:40:00,SL,1.1717
2025-07-29 14:33:00,BUY,1.1538,1.15303,1.1547239999999999,1.2,7.699999999999374,2025-07-29 14:50:00,SL,1.15303
2025-07-30 10:14:00,SELL,1.15515,1.15562,1.1545859999999997,1.2,4.700000000001925,2025-07-30 10:22:00,TP,1.1545859999999997
2025-07-30 13:25:00,SELL,1.14686,1.14747,1.146128,1.2,6.099999999999994,2025-07-30 13:28:00,TP,1.146128
2025-07-31 16:23:00,SELL,1.14276,1.14326,1.14216,1.2,4.999999999999449,2025-07-31 16:58:00,TP,1.14216
2025-07-31 17:57:00,SELL,1.14203,1.14252,1.1414420000000003,1.2,4.899999999998794,2025-07-31 18:20:00,SL,1.14252
2025-07-31 19:04:00,BUY,1.14267,1.14212,1.1433300000000002,1.2,5.5000000000005045,2025-07-31 19:53:00,SL,1.14212
2025-08-01 10:25:00,SELL,1.14052,1.14115,1.1397639999999998,1.2,6.300000000001305,2025-08-01 10:32:00,SL,1.14115
2025-08-01 15:08:00,SELL,1.15536,1.15579,1.1548439999999998,1.2,4.300000000001525,2025-08-01 15:11:00,SL,1.15579
2025-08-04 12:49:00,BUY,1.15822,1.15784,1.158676,1.2,3.8000000000004697,2025-08-04 12:54:00,SL,1.15784
2025-08-04 13:30:00,BUY,1.15854,1.15792,1.1592839999999998,1.2,6.199999999998429,2025-08-04 13:35:00,SL,1.15792
2025-08-04 15:51:00,BUY,1.15728,1.15683,1.15782,1.2,4.500000000000615,2025-08-04 15:54:00,SL,1.15683
2025-08-04 17:28:00,BUY,1.15691,1.15634,1.1575940000000002,1.2,5.700000000001815,2025-08-04 18:15:00,TP,1.1575940000000002
2025-08-04 19:59:00,SELL,1.15678,1.15727,1.1561919999999999,1.2,4.900000000001015,2025-08-04 20:15:00,SL,1.15727
2025-08-05 13:51:00,BUY,1.15384,1.15364,1.15408,1.2,1.9999999999997797,2025-08-05 13:52:00,SL,1.15364
2025-08-06 12:42:00,BUY,1.16063,1.15995,1.161446,1.2,6.800000000000139,2025-08-06 12:46:00,TP,1.161446
2025-08-06 15:37:00,BUY,1.16347,1.16293,1.164118,1.2,5.399999999999849,2025-08-06 15:40:00,SL,1.16293
2025-08-06 20:31:00,SELL,1.16566,1.1661,1.1651319999999998,1.2,4.3999999999999595,2025-08-06 20:37:00,TP,1.1651319999999998
2025-08-07 11:01:00,SELL,1.16685,1.16779,1.1657219999999997,1.2,9.40000000000163,2025-08-07 11:11:00,TP,1.1657219999999997
2025-08-07 12:31:00,BUY,1.16498,1.16442,1.1656519999999997,1.2,5.599999999998939,2025-08-07 12:33:00,TP,1.1656519999999997
2025-08-07 13:35:00,BUY,1.165,1.16466,1.165408,1.2,3.4000000000000696,2025-08-07 13:38:00,SL,1.16466
2025-08-07 18:04:00,SELL,1.16367,1.16418,1.163058,1.2,5.1000000000001044,2025-08-07 18:23:00,TP,1.163058
2025-08-08 18:30:00,BUY,1.16598,1.16545,1.1666159999999999,1.2,5.299999999999194,2025-08-08 18:36:00,SL,1.16545
2025-08-10 21:00:00,SELL,1.16443,1.16504,1.1636980000000001,1.2,6.099999999999994,2025-08-10 22:08:00,SL,1.16504
2025-08-11 10:53:00,SELL,1.16464,1.1648399999999999,1.1643999999999999,1.2,1.9999999999997797,2025-08-11 11:01:00,TP,1.1643999999999999
2025-08-11 12:45:00,SELL,1.16204,1.1626,1.1613679999999997,1.2,5.60000000000116,2025-08-11 13:44:00,SL,1.1626
2025-08-11 15:25:00,SELL,1.15991,1.16062,1.159058,1.2,7.099999999999884,2025-08-11 15:50:00,SL,1.16062
2025-08-11 17:04:00,BUY,1.16049,1.15991,1.161186,1.2,5.800000000000249,2025-08-11 17:18:00,SL,1.15991
2025-08-12 12:13:00,SELL,1.16074,1.16113,1.1602720000000002,1.2,3.8999999999989043,2025-08-12 12:19:00,TP,1.1602720000000002
2025-08-12 16:47:00,SELL,1.16798,1.16886,1.166924,1.2,8.799999999999919,2025-08-12 18:20:00,TP,1.166924
2025-08-13 12:05:00,SELL,1.17158,1.17208,1.1709800000000001,1.2,4.999999999999449,2025-08-13 12:22:00,SL,1.17208
2025-08-13 14:50:00,BUY,1.17173,1.17096,1.1726539999999999,1.2,7.699999999999374,2025-08-13 15:18:00,SL,1.17096
2025-08-13 16:25:00,SELL,1.17127,1.17161,1.170862,1.2,3.4000000000000696,2025-08-13 16:56:00,TP,1.170862
2025-08-14 13:11:00,SELL,1.16637,1.16684,1.1658059999999997,1.2,4.700000000001925,2025-08-14 13:16:00,SL,1.16684
2025-08-14 15:21:00,SELL,1.16528,1.16588,1.1645600000000003,1.2,5.999999999999339,2025-08-14 15:35:00,TP,1.1645600000000003
2025-08-18 14:30:00,BUY,1.16763,1.16706,1.1683139999999999,1.2,5.699999999999594,2025-08-18 14:32:00,SL,1.16706
2025-08-19 12:11:00,SELL,1.16836,1.16867,1.167988,1.2,3.1000000000003247,2025-08-19 12:15:00,SL,1.16867
2025-08-19 12:55:00,SELL,1.16759,1.16815,1.1669179999999997,1.2,5.60000000000116,2025-08-19 13:19:00,TP,1.1669179999999997
2025-08-19 14:51:00,SELL,1.16721,1.16741,1.16697,1.2,1.9999999999997797,2025-08-19 14:52:00,TP,1.16697
2025-08-20 09:15:00,SELL,1.1637,1.16425,1.1630399999999999,1.2,5.5000000000005045,2025-08-20 09:31:00,SL,1.16425
2025-08-20 11:04:00,BUY,1.16468,1.16385,1.1656759999999997,1.2,8.299999999998864,2025-08-20 12:32:00,TP,1.1656759999999997
2025-08-21 09:46:00,BUY,1.16599,1.16547,1.1666140000000003,1.2,5.20000000000076,2025-08-21 09:58:00,SL,1.16547
2025-08-21 18:23:00,BUY,1.16112,1.16083,1.1614679999999997,1.2,2.8999999999990145,2025-08-21 18:45:00,SL,1.16083
2025-08-25 12:55:00,BUY,1.16994,1.16935,1.1706480000000001,1.2,5.9000000000009045,2025-08-25 13:43:00,TP,1.1706480000000001
2025-08-26 12:20:00,BUY,1.1652,1.16473,1.165764,1.2,4.699999999999704,2025-08-26 12:30:00,SL,1.16473
2025-08-26 13:27:00,SELL,1.16441,1.16504,1.1636539999999997,1.2,6.300000000001305,2025-08-26 13:35:00,SL,1.16504
2025-08-26 13:47:00,BUY,1.16507,1.16447,1.1657900000000003,1.2,6.00000000000156,2025-08-26 14:13:00,SL,1.16447
2025-08-26 14:58:00,BUY,1.16537,1.16476,1.166102,1.2,6.099999999999994,2025-08-26 15:08:00,TP,1.166102
2025-08-26 15:56:00,SELL,1.1655,1.16584,1.165092,1.2,3.4000000000000696,2025-08-26 16:20:00,SL,1.16584
2025-08-27 11:47:00,SELL,1.15847,1.15923,1.1575580000000003,1.2,7.599999999998719,2025-08-27 12:07:00,SL,1.15923
2025-08-28 14:43:00,BUY,1.16749,1.16703,1.1680419999999998,1.2,4.599999999999049,2025-08-28 14:50:00,SL,1.16703
2025-08-29 12:31:00,SELL,1.16581,1.16669,1.164754,1.2,8.799999999999919,2025-08-29 13:28:00,SL,1.16669
2025-08-31 21:00:00,SELL,1.16941,1.16961,1.16917,1.2,1.9999999999997797,2025-08-31 21:41:00,TP,1.16917
2025-09-01 13:32:00,SELL,1.17126,1.17191,1.17048,1.2,6.500000000000394,2025-09-01 15:07:00,TP,1.17048
2025-09-02 10:55:00,SELL,1.16331,1.16359,1.1629740000000002,1.2,2.7999999999983594,2025-09-02 11:02:00,SL,1.16359
2025-09-03 12:59:00,BUY,1.16483,1.16431,1.1654540000000002,1.2,5.20000000000076,2025-09-03 13:05:00,SL,1.16431
2025-09-03 13:29:00,SELL,1.16481,1.16527,1.1642579999999998,1.2,4.60000000000127,2025-09-03 13:41:00,TP,1.1642579999999998
2025-09-03 15:40:00,BUY,1.16751,1.16702,1.168098,1.2,4.900000000001015,2025-09-03 16:05:00,SL,1.16702
2025-09-03 20:13:00,SELL,1.16593,1.16628,1.1655099999999998,1.2,3.5000000000007248,2025-09-03 20:29:00,SL,1.16628
